name,size,status,setup_time,solve_time,num_iters,objective
portfolio_10,8020,optimal,0.0,0.0030791759490966797,16,-2.3871643141604437
portfolio_50,140100,optimal,0.0,0.049877166748046875,18,-2.7446350474565833
portfolio_100,530200,optimal,0.0,0.19092702865600586,18,-2.662966254360072
portfolio_200,2060400,optimal,0.0,0.813237190246582,19,-2.64594402949853
portfolio_500,12651000,optimal,0.0,5.564333915710449,21,-2.7144705611625026
portfolio_900,40771800,optimal,0.0,26.24763798713684,20,-2.707299349704629
portfolio_1300,84892600,optimal,0.0,61.083399057388306,18,-2.6832663169863453
portfolio_1800,162543600,optimal,0.0,170.53858709335327,19,-2.6950943564632754
