name,size,status,setup_time,solve_time,num_iters,objective
huber_50,5500,optimal,0.0,0.02698802947998047,10,158.80789930750004
huber_200,52000,optimal,0.0,0.06919217109680176,9,585.1549956406459
huber_500,280000,optimal,0.0,0.6627261638641357,10,1495.2563232303803
huber_1000,1060000,optimal,0.0,5.277737140655518,10,2997.5100307955363
huber_2000,4120000,optimal,0.0,20.050570011138916,10,5954.039826741444
huber_4000,16240000,optimal,0.0,89.6575379371643,10,12000.561799356323
huber_6000,36360000,optimal,0.0,252.04205513000488,10,17919.147740578777
huber_10000,100600000,optimal,0.0,439.72577691078186,10,30121.06090626389
