name,size,status,setup_time,solve_time,num_iters,objective
tv_denoising_chelsea,2966850,optimal,0,13.309476201,13,6523243.265701564
tv_denoising_astronaut,5753869,optimal,0,27.365031397000003,15,12310532.743646277
tv_denoising_coffee,5267013,optimal,0,25.129634192,15,11658446.978000198
tv_denoising_immunohistochemistry,5753869,optimal,0,26.742053414,12,13228145.144023314
tv_denoising_logo,7233017,optimal,0,36.30254626,14,10499648.04989418
tv_denoising_brick,2092037,optimal,0,6.984117771,17,4941718.788322285
tv_denoising_camera,2092037,optimal,0,6.256701522,18,4535184.357548624
tv_denoising_grass,2092037,optimal,0,6.072204675,15,7483869.828753585
