name,size,status,setup_time,solve_time,num_iters,objective
tv_denoising_0,2966850,user_limit,0,365.8296060562134,108,6523356.906680304
tv_denoising_1,5753869,user_limit,0,692.6991920471191,91,12310678.975540437
tv_denoising_2,5267013,user_limit,0,625.5688598155975,90,11661242.536167404
tv_denoising_3,5753869,user_limit,0,423.6878972053528,62,13228685.680347685
tv_denoising_4,7233017,user_limit,0,1721.571223974228,120,10506214.39879959
tv_denoising_5,2092037,user_limit,0,94.67080211639404,53,4941719.1676833825
tv_denoising_6,2092037,user_limit,0,137.9208059310913,71,4535185.185568605
tv_denoising_7,2092037,user_limit,0,122.06133103370667,57,7483870.096607023
