name,size,status,setup_time,solve_time,num_iters,objective
tv_denoising_0,2966850,optimal,0,26.81233319011517,19,6543553.846475618
tv_denoising_1,5753869,optimal,0,99.93434697994962,27,12301105.09870935
tv_denoising_2,5267013,optimal,0,64.23157254001126,22,11678565.16115307
tv_denoising_3,5753869,optimal,0,96.62797710881568,24,13233180.36570932
tv_denoising_4,7233017,optimal,0,153.6394162408542,26,10496602.390075715
tv_denoising_5,2092037,optimal,0,18.189526174915954,20,4959830.782411777
tv_denoising_6,2092037,optimal,0,23.394347704015672,23,4548036.602818234
tv_denoising_7,2092037,optimal,0,38.57460901490413,33,7485283.083094299
