name,size,status,setup_time,solve_time,num_iters,objective
group_lasso_5,8805,optimal,0,0.004164908081293106,9,6.454088166347756
group_lasso_20,110220,optimal,0,0.02987336227670312,8,28.18629812619399
group_lasso_50,650550,optimal,0,0.21285058977082372,8,74.47606411143774
group_lasso_100,2551100,optimal,0,1.0731236091814935,8,150.49731650817483
group_lasso_150,5701650,optimal,0,2.189205241855234,6,226.3303091327045
group_lasso_300,22653300,optimal,0,13.819047808181494,6,457.7267508579552
group_lasso_450,50854950,optimal,0,48.34008168010041,6,684.5058570206268
group_lasso_750,141008250,optimal,0,339.2567474558018,5,1153.3926728573513
