name,size,status,setup_time,solve_time,num_iters,objective
multiperiod_portfolio_2,385600,optimal,0,0.5114359855651855,20.0,-8.187208212982567
multiperiod_portfolio_5,956500,optimal,0,1.5155489444732666,22.0,-20.269185002460446
multiperiod_portfolio_10,1908000,optimal,0,5.662118911743164,27.0,-40.858309594953724
multiperiod_portfolio_15,2859500,optimal,0,12.838021993637085,27.0,-61.68097487117545
multiperiod_portfolio_25,4762500,optimal,0,35.031912088394165,30.0,-102.72927473058614
multiperiod_portfolio_50,9520000,optimal,0,277.69257497787476,30.0,-204.7210868269499
multiperiod_portfolio_75,14277500,optimal,0,693.8538122177124,28.0,-307.3911667841787
multiperiod_portfolio_125,23792500,optimal,0,3221.442219018936,28.0,-512.62326908072
