name,size,status,setup_time,solve_time,num_iters,objective
multiperiod_portfolio_2,385600,optimal,0,0.24379908600000003,15,-8.187208216233095
multiperiod_portfolio_5,956500,optimal,0,0.589256058,16,-20.26918508245866
multiperiod_portfolio_10,1908000,optimal,0,1.2656166610000001,17,-40.8583096449683
multiperiod_portfolio_15,2859500,optimal,0,2.09736519,17,-61.68097490219983
multiperiod_portfolio_25,4762500,optimal,0,3.775682145,17,-102.72927477562543
multiperiod_portfolio_50,9520000,optimal,0,9.208465107,17,-204.72108720087462
multiperiod_portfolio_75,14277500,optimal,0,15.256644567,17,-307.3911684829956
multiperiod_portfolio_125,23792500,optimal,0,40.337663419,15,-512.623277774525
